"","X","전용면적","size"
"2730",16716,19.1676,"초소형"
"2731",16717,59.9,"소형"
"2732",16718,59.9883,"소형"
"2733",16719,74.5191,"중형"
"2734",16720,84.9816,"중형"
"2735",16721,84.9816,"중형"
"2736",16722,84.7067,"중형"
"2737",16723,84.6641,"중형"
"2738",16724,119.77,"대형"
"2739",16725,59.15,"소형"
"2740",16726,107.5986,"대형"
"2741",16727,59.9159,"소형"
"2742",16728,84.98,"중형"
"2743",16729,101.7203,"대형"
"2744",16730,19.62,"초소형"
"2745",16731,118.198,"대형"
"2746",16732,107.698,"대형"
"2747",16733,84.9676,"중형"
"2748",16734,59.9331,"소형"
"2749",16735,59.441,"소형"
"2750",16736,59.441,"소형"
"2751",16737,59.4,"소형"
"2752",16738,84.9816,"중형"
"2753",16739,59.858,"소형"
"2754",16740,58.35,"소형"
"2755",16741,84.974,"중형"
"2756",16742,118.198,"대형"
"2757",16743,84.6641,"중형"
"2758",16744,84.6641,"중형"
"2759",16745,74.98,"중형"
"2760",16746,59.9907,"소형"
"2761",16747,59.9907,"소형"
"2762",16748,24.4951,"초소형"
"2763",16749,18.0325,"초소형"
"2764",16750,84.6641,"중형"
"2765",16751,114.16,"대형"
"2766",16752,59.972,"소형"
"2767",16753,59.8676,"소형"
"2768",16754,43.008,"소형"
"2769",16755,59.99,"소형"
"2770",16756,84.99,"중형"
"2771",16757,84.7,"중형"
"2772",16758,84.7,"중형"
"2773",16759,84.8788,"중형"
"2774",16760,84.986,"중형"
"2775",16761,43.008,"소형"
"2776",16762,84.8809,"중형"
"2777",16763,59.9843,"소형"
"2778",16764,50.3413,"소형"
"2779",16765,84.9783,"중형"
"2780",16766,94.96,"대형"
"2781",16767,59.9283,"소형"
"2782",16768,120.5051,"대형"
"2783",16769,74.998,"중형"
"2784",16770,39.69,"초소형"
"2785",16771,125.542,"대형"
"2786",16772,128.9491,"대형"
"2787",16773,84.6641,"중형"
"2788",16774,84.6641,"중형"
"2789",16775,84.6682,"중형"
"2790",16776,104.9044,"대형"
"2791",16777,84.99,"중형"
"2792",16778,84.99,"중형"
"2793",16779,106.76,"대형"
"2794",16780,59.15,"소형"
"2795",16781,84.41,"중형"
"2796",16782,84.41,"중형"
"2797",16783,84.6641,"중형"
"2798",16784,84.6641,"중형"
"2799",16785,84.6641,"중형"
"2800",16786,84.6641,"중형"
"2801",16787,59.999,"소형"
"2802",16788,59.614,"소형"
"2803",16789,59.9903,"소형"
"2804",16790,120.481,"대형"
"2805",16791,84.986,"중형"
"2806",16792,43.008,"소형"
"2807",16793,35.1933,"초소형"
"2808",16794,84.857,"중형"
"2809",16795,84.75,"중형"
"2810",16796,98.227,"대형"
"2811",16797,83.256,"중형"
"2812",16798,84.976,"중형"
"2813",16799,128.9491,"대형"
"2814",16800,128.9491,"대형"
"2815",16801,84.6641,"중형"
"2816",16802,128.9491,"대형"
"2817",16803,84.99,"중형"
"2818",16804,59.614,"소형"
"2819",16805,120.481,"대형"
"2820",16806,84.986,"중형"
"2821",16807,59.8969,"소형"
"2822",16808,75.5531,"중형"
"2823",16809,98.047,"대형"
"2824",16810,49.77,"소형"
"2825",16811,84.9254,"중형"
"2826",16812,97.994,"대형"
"2827",16813,97.994,"대형"
"2828",16814,96.1416,"대형"
"2829",16815,99.6514,"대형"
"2830",16816,157.227,"대형"
"2831",16817,84.815,"중형"
"2832",16818,84.924,"중형"
"2833",16819,84.96,"중형"
"2834",16820,84.08,"중형"
"2835",16821,84.606,"중형"
"2836",16822,84.9895,"중형"
"2837",16823,84.9895,"중형"
"2838",16824,84.9539,"중형"
"2839",16825,126.6976,"대형"
"2840",16826,49.29,"소형"
"2841",16827,84.18,"중형"
"2842",16828,84.18,"중형"
"2843",16829,59.8652,"소형"
"2844",16830,72.497,"중형"
"2845",16831,84.9576,"중형"
"2846",16832,59.8817,"소형"
"2847",16833,50.3413,"소형"
"2848",16834,84.9783,"중형"
"2849",16835,59.99,"소형"
"2850",16836,59.9602,"소형"
"2851",16837,84.9837,"중형"
"2852",16838,41.328,"소형"
"2853",16839,59.88,"소형"
"2854",16840,49.29,"소형"
"2855",16841,128.9491,"대형"
"2856",16842,59.999,"소형"
"2857",16843,108.81,"대형"
"2858",16844,49.62,"소형"
"2859",16845,114.84,"대형"
"2860",16846,84.9837,"중형"
"2861",16847,107.5986,"대형"
"2862",16848,120.6017,"대형"
"2863",16849,59.9809,"소형"
"2864",16850,59.9809,"소형"
"2865",16851,99.9434,"대형"
"2866",16852,84.8974,"중형"
"2867",16853,43.008,"소형"
"2868",16854,84.9899,"중형"
"2869",16855,79.626,"중형"
"2870",16856,131.5834,"대형"
"2871",16857,84.95,"중형"
"2872",16858,84.991,"중형"
"2873",16859,49.62,"소형"
"2874",16860,59.1,"소형"
"2875",16861,59.1,"소형"
"2876",16862,59.655,"소형"
"2877",16863,18.6513,"초소형"
"2878",16864,59.99,"소형"
"2879",16865,108.986,"대형"
"2880",16866,84.9837,"중형"
"2881",16867,59.8817,"소형"
"2882",16868,84.9916,"중형"
"2883",16869,84.757,"중형"
"2884",16870,84.9895,"중형"
"2885",16871,84.9032,"중형"
"2886",16872,69.961,"중형"
"2887",16873,59.9602,"소형"
"2888",16874,59.9539,"소형"
"2889",16875,84.9989,"중형"
"2890",16876,59.5,"소형"
"2891",16877,17.834,"초소형"
"2892",16878,59.858,"소형"
"2893",16879,83.256,"중형"
"2894",16880,99.6514,"대형"
"2895",16881,84.974,"중형"
"2896",16882,84.6641,"중형"
"2897",16883,84.6641,"중형"
"2898",16884,74.98,"중형"
"2899",16885,107.5986,"대형"
"2900",16886,59.9013,"소형"
"2901",16887,79.5988,"중형"
"2902",16888,59.8676,"소형"
"2903",16889,26.19,"초소형"
"2904",16890,125.542,"대형"
"2905",16891,125.542,"대형"
"2906",16892,128.9491,"대형"
"2907",16893,84.9228,"중형"
"2908",16894,74.98,"중형"
"2909",16895,84.99,"중형"
"2910",16896,59.972,"소형"
"2911",16897,59.972,"소형"
"2912",16898,28.2095,"초소형"
"2913",16899,28.2095,"초소형"
"2914",16900,84.945,"중형"
"2915",16901,84.9895,"중형"
"2916",16902,98.931,"대형"
"2917",16903,59.5,"소형"
"2918",16904,59.28,"소형"
"2919",16905,39.3,"초소형"
"2920",16906,39.3,"초소형"
"2921",16907,144.2557,"대형"
"2922",16908,84.8676,"중형"
"2923",16909,130.2173,"대형"
"2924",16910,84.9893,"중형"
"2925",16911,84.39,"중형"
"2926",16912,59.9853,"소형"
"2927",16913,84.941,"중형"
"2928",16914,84.97,"중형"
"2929",16915,84.9032,"중형"
"2930",16916,59.95,"소형"
"2931",16917,83.256,"중형"
"2932",16918,47.01,"소형"
"2933",16919,84.9228,"중형"
"2934",16920,59.99,"소형"
"2935",16921,84.8375,"중형"
"2936",16922,84.6641,"중형"
"2937",16923,84.6641,"중형"
"2938",16924,84.9915,"중형"
"2939",16925,59.9159,"소형"
"2940",16926,84.9968,"중형"
"2941",16927,72.497,"중형"
"2942",16928,43.008,"소형"
"2943",16929,84.9687,"중형"
"2944",16930,20.17,"초소형"
"2945",16931,84.945,"중형"
"2946",16932,59.98,"소형"
"2947",16933,59.92,"소형"
"2948",16934,84.9821,"중형"
"2949",16935,84.9816,"중형"
"2950",16936,125.7081,"대형"
"2951",16937,84.6641,"중형"
"2952",16938,84.6641,"중형"
"2953",16939,128.9491,"대형"
"2954",16940,104.6021,"대형"
"2955",16941,114.16,"대형"
"2956",16942,84.9895,"중형"
"2957",16943,59.8652,"소형"
"2958",16944,107.698,"대형"
"2959",16945,51.904,"소형"
"2960",16946,84.9875,"중형"
"2961",16947,59.9602,"소형"
"2962",16948,59.9602,"소형"
"2963",16949,59.441,"소형"
"2964",16950,84.914,"중형"
"2965",16951,84.73,"중형"
"2966",16952,59.999,"소형"
"2967",16953,33.29,"초소형"
"2968",16954,45.98,"소형"
"2969",16955,84.946,"중형"
"2970",16956,74.519,"중형"
"2971",16957,59.64,"소형"
"2972",16958,125.7081,"대형"
"2973",16959,99.6514,"대형"
"2974",16960,84.9228,"중형"
"2975",16961,128.9491,"대형"
"2976",16962,84.6641,"중형"
"2977",16963,74.98,"중형"
"2978",16964,84.606,"중형"
"2979",16965,19.1676,"초소형"
"2980",16966,59.9,"소형"
"2981",16967,111.9846,"대형"
"2982",16968,59.9883,"소형"
"2983",16969,59.9883,"소형"
"2984",16970,98.6414,"대형"
"2985",16971,84.9779,"중형"
"2986",16972,74.5191,"중형"
"2987",16973,99.6514,"대형"
"2988",16974,118.198,"대형"
"2989",16975,84.976,"중형"
"2990",16976,84.6682,"중형"
"2991",16977,59.1,"소형"
"2992",16978,59.5,"소형"
"2993",16979,59.92,"소형"
"2994",16980,19.3525,"초소형"
"2995",16981,39.3,"초소형"
"2996",16982,99.6514,"대형"
"2997",16983,49.29,"소형"
"2998",16984,118.198,"대형"
"2999",16985,84.976,"중형"
"3000",16986,84.976,"중형"
"3001",16987,84.6641,"중형"
"3002",16988,84.6641,"중형"
"3003",16989,84.18,"중형"
"3004",16990,59.9917,"소형"
"3005",16991,84.9894,"중형"
"3006",16992,24.4484,"초소형"
"3007",16993,24.05,"초소형"
"3008",16994,79.8036,"중형"
"3009",16995,59.9853,"소형"
"3010",16996,106.635,"대형"
"3011",16997,84.9989,"중형"
"3012",16998,84.9539,"중형"
"3013",16999,84.696,"중형"
"3014",17000,49.29,"소형"
"3015",17001,128.9491,"대형"
"3016",17002,84.6641,"중형"
"3017",17003,84.6641,"중형"
"3018",17004,84.6641,"중형"
"3019",17005,59.999,"소형"
"3020",17006,84.99,"중형"
"3021",17007,84.9837,"중형"
"3022",17008,84.967,"중형"
"3023",17009,43.008,"소형"
"3024",17010,84.9687,"중형"
"3025",17011,99.2501,"대형"
"3026",17012,84.98,"중형"
"3027",17013,59.97,"소형"
"3028",17014,59.98,"소형"
"3029",17015,59.9602,"소형"
"3030",17016,101.8063,"대형"
"3031",17017,59.88,"소형"
"3032",17018,84.81,"중형"
"3033",17019,72.497,"중형"
"3034",17020,72.497,"중형"
"3035",17021,84.9837,"중형"
"3036",17022,79.8036,"중형"
"3037",17023,95.804,"대형"
"3038",17024,59.4544,"소형"
"3039",17025,84.914,"중형"
"3040",17026,59.76,"소형"
"3041",17027,28.168,"초소형"
"3042",17028,39.97,"초소형"
"3043",17029,144.2557,"대형"
"3044",17030,59.1,"소형"
"3045",17031,59.8338,"소형"
"3046",17032,84.98,"중형"
"3047",17033,19.62,"초소형"
"3048",17034,19.3525,"초소형"
"3049",17035,104.9044,"대형"
"3050",17036,84.84,"중형"
"3051",17037,84.6641,"중형"
"3052",17038,128.9491,"대형"
"3053",17039,84.7,"중형"
"3054",17040,84.902,"중형"
"3055",17041,84.9687,"중형"
"3056",17042,95.804,"대형"
"3057",17043,111.9846,"대형"
"3058",17044,97.994,"대형"
"3059",17045,84.9039,"중형"
"3060",17046,41.328,"소형"
"3061",17047,83.256,"중형"
"3062",17048,39.3,"초소형"
"3063",17049,39.3,"초소형"
"3064",17050,125.7081,"대형"
"3065",17051,84.6641,"중형"
"3066",17052,84.6641,"중형"
"3067",17053,84.728,"중형"
"3068",17054,59.999,"소형"
"3069",17055,84.99,"중형"
"3070",17056,59.95,"소형"
"3071",17057,84.9544,"중형"
"3072",17058,107.1433,"대형"
"3073",17059,84.9757,"중형"
"3074",17060,84.9757,"중형"
"3075",17061,43.008,"소형"
"3076",17062,43.008,"소형"
"3077",17063,59.8676,"소형"
"3078",17064,43.008,"소형"
"3079",17065,84.8809,"중형"
"3080",17066,100.016,"대형"
"3081",17067,84.757,"중형"
"3082",17068,84.969,"중형"
"3083",17069,109.9692,"대형"
"3084",17070,84.9645,"중형"
"3085",17071,97.994,"대형"
"3086",17072,97.994,"대형"
"3087",17073,75.9,"중형"
"3088",17074,59.97,"소형"
"3089",17075,59.7,"소형"
"3090",17076,84.914,"중형"
"3091",17077,84.9375,"중형"
"3092",17078,39.69,"초소형"
"3093",17079,104.9044,"대형"
"3094",17080,84.974,"중형"
"3095",17081,84.6641,"중형"
"3096",17082,84.6641,"중형"
"3097",17083,84.6641,"중형"
"3098",17084,84.9424,"중형"
"3099",17085,84.9893,"중형"
"3100",17086,84.9893,"중형"
"3101",17087,84.994,"중형"
"3102",17088,119.86,"대형"
"3103",17089,114.61,"대형"
"3104",17090,84.7,"중형"
"3105",17091,59.8676,"소형"
"3106",17092,59.9843,"소형"
"3107",17093,59.97,"소형"
"3108",17094,84.941,"중형"
"3109",17095,111.9846,"대형"
"3110",17096,84.8892,"중형"
"3111",17097,97.994,"대형"
"3112",17098,84.9375,"중형"
"3113",17099,125.542,"대형"
"3114",17100,84.976,"중형"
"3115",17101,84.6641,"중형"
"3116",17102,59.8652,"소형"
"3117",17103,84.7,"중형"
"3118",17104,59.9853,"소형"
"3119",17105,59.92,"소형"
"3120",17106,126.6976,"대형"
"3121",17107,84.6641,"중형"
"3122",17108,84.9424,"중형"
"3123",17109,106.76,"대형"
"3124",17110,49.62,"소형"
"3125",17111,49.62,"소형"
"3126",17112,84.11,"중형"
"3127",17113,59.9159,"소형"
"3128",17114,19.505,"초소형"
"3129",17115,111.9846,"대형"
"3130",17116,49.277,"소형"
"3131",17117,125.542,"대형"
"3132",17118,84.9228,"중형"
"3133",17119,84.9228,"중형"
"3134",17120,84.6682,"중형"
"3135",17121,84.994,"중형"
"3136",17122,84.96,"중형"
"3137",17123,114.61,"대형"
"3138",17124,59.9058,"소형"
"3139",17125,59.9058,"소형"
"3140",17126,84.6583,"중형"
"3141",17127,107.698,"대형"
"3142",17128,72.497,"중형"
"3143",17129,43.008,"소형"
"3144",17130,24.385,"초소형"
"3145",17131,84.9383,"중형"
"3146",17132,59.9602,"소형"
"3147",17133,59.4544,"소형"
"3148",17134,79.626,"중형"
"3149",17135,79.626,"중형"
"3150",17136,49.29,"소형"
"3151",17137,128.9491,"대형"
"3152",17138,84.6641,"중형"
"3153",17139,84.9365,"중형"
"3154",17140,84.7,"중형"
"3155",17141,43.008,"소형"
"3156",17142,25.045,"초소형"
"3157",17143,35.1933,"초소형"
"3158",17144,108.9856,"대형"
"3159",17145,26.3809,"초소형"
"3160",17146,19.1676,"초소형"
"3161",17147,98.0608,"대형"
"3162",17148,84.9917,"중형"
"3163",17149,59.4,"소형"
"3164",17150,59.4,"소형"
"3165",17151,84.9899,"중형"
"3166",17152,19.3525,"초소형"
"3167",17153,19.933,"초소형"
"3168",17154,104.9044,"대형"
"3169",17155,84.9228,"중형"
"3170",17156,59.99,"소형"
"3171",17157,59.99,"소형"
"3172",17158,84.976,"중형"
"3173",17159,84.974,"중형"
"3174",17160,84.6641,"중형"
"3175",17161,59.9383,"소형"
"3176",17162,59.9383,"소형"
"3177",17163,59.9383,"소형"
"3178",17164,59.9383,"소형"
"3179",17165,84.815,"중형"
"3180",17166,59.95,"소형"
"3181",17167,84.606,"중형"
"3182",17168,59.655,"소형"
"3183",17169,72.497,"중형"
"3184",17170,59.8676,"소형"
"3185",17171,43.008,"소형"
"3186",17172,43.008,"소형"
"3187",17173,84.8768,"중형"
"3188",17174,101.8347,"대형"
"3189",17175,59.8817,"소형"
"3190",17176,109.9692,"대형"
"3191",17177,97.994,"대형"
"3192",17178,59.4544,"소형"
"3193",17179,59.5,"소형"
"3194",17180,74.5191,"중형"
"3195",17181,84.9816,"중형"
"3196",17182,84.9821,"중형"
"3197",17183,84.9816,"중형"
"3198",17184,84.9816,"중형"
"3199",17185,84.99,"중형"
"3200",17186,83.256,"중형"
"3201",17187,103.2294,"대형"
"3202",17188,49.29,"소형"
"3203",17189,84.8676,"중형"
"3204",17190,128.9491,"대형"
"3205",17191,84.6641,"중형"
"3206",17192,128.9491,"대형"
"3207",17193,84.6682,"중형"
"3208",17194,59.9907,"소형"
"3209",17195,59.655,"소형"
"3210",17196,59.9058,"소형"
"3211",17197,59.9058,"소형"
"3212",17198,59.9942,"소형"
"3213",17199,43.008,"소형"
"3214",17200,84.8809,"중형"
"3215",17201,29.8957,"초소형"
"3216",17202,84.9675,"중형"
"3217",17203,59.9843,"소형"
"3218",17204,51.9451,"소형"
"3219",17205,59.978,"소형"
"3220",17206,84.9916,"중형"
"3221",17207,100.016,"대형"
"3222",17208,99.986,"대형"
"3223",17209,84.98,"중형"
"3224",17210,84.857,"중형"
"3225",17211,98.9982,"대형"
"3226",17212,59.9283,"소형"
"3227",17213,84.9645,"중형"
"3228",17214,84.8568,"중형"
"3229",17215,84.696,"중형"
"3230",17216,84.914,"중형"
"3231",17217,59.9789,"소형"
"3232",17218,84.73,"중형"
"3233",17219,84.73,"중형"
"3234",17220,84.73,"중형"
"3235",17221,59.858,"소형"
"3236",17222,59.858,"소형"
"3237",17223,152.785,"대형"
"3238",17224,84.9228,"중형"
"3239",17225,84.6641,"중형"
"3240",17226,84.6641,"중형"
"3241",17227,84.6641,"중형"
"3242",17228,84.95,"중형"
"3243",17229,74.98,"중형"
"3244",17230,74.98,"중형"
"3245",17231,84.94,"중형"
"3246",17232,84.08,"중형"
"3247",17233,59.9159,"소형"
"3248",17234,84.9757,"중형"
"3249",17235,84.986,"중형"
"3250",17236,59.965,"소형"
"3251",17237,84.9864,"중형"
"3252",17238,99.992,"대형"
"3253",17239,84.945,"중형"
"3254",17240,84.946,"중형"
"3255",17241,59.9602,"소형"
"3256",17242,59.9602,"소형"
"3257",17243,84.8568,"중형"
"3258",17244,152.785,"대형"
"3259",17245,84.3869,"중형"
"3260",17246,104.9044,"대형"
"3261",17247,84.6641,"중형"
"3262",17248,84.9895,"중형"
"3263",17249,107.5986,"대형"
"3264",17250,84.9931,"중형"
"3265",17251,84.969,"중형"
"3266",17252,84.857,"중형"
"3267",17253,84.857,"중형"
"3268",17254,106.635,"대형"
"3269",17255,59.9602,"소형"
"3270",17256,59.4544,"소형"
"3271",17257,84.75,"중형"
"3272",17258,71.484,"중형"
"3273",17259,59.858,"소형"
"3274",17260,59.28,"소형"
"3275",17261,84.99,"중형"
"3276",17262,83.256,"중형"
"3277",17263,39.3,"초소형"
"3278",17264,152.785,"대형"
"3279",17265,152.785,"대형"
"3280",17266,152.785,"대형"
"3281",17267,84.7067,"중형"
"3282",17268,28.168,"초소형"
"3283",17269,104.9044,"대형"
"3284",17270,121.6838,"대형"
"3285",17271,84.6641,"중형"
"3286",17272,84.9895,"중형"
"3287",17273,59.9917,"소형"
"3288",17274,59.9159,"소형"
"3289",17275,84.9931,"중형"
"3290",17276,107.698,"대형"
"3291",17277,107.698,"대형"
"3292",17278,50.3413,"소형"
"3293",17279,59.9973,"소형"
"3294",17280,109.9693,"대형"
"3295",17281,19.3525,"초소형"
"3296",17282,84.9228,"중형"
"3297",17283,84.9228,"중형"
"3298",17284,84.9228,"중형"
"3299",17285,84.976,"중형"
"3300",17286,59.999,"소형"
"3301",17287,59.9383,"소형"
"3302",17288,49.62,"소형"
"3303",17289,84.9895,"중형"
"3304",17290,59.9159,"소형"
"3305",17291,43.008,"소형"
"3306",17292,43.008,"소형"
"3307",17293,28.007,"초소형"
"3308",17294,84.9675,"중형"
"3309",17295,99.986,"대형"
"3310",17296,99.986,"대형"
"3311",17297,59.965,"소형"
"3312",17298,59.84,"소형"
"3313",17299,59.9602,"소형"
"3314",17300,101.8063,"대형"
"3315",17301,98.227,"대형"
"3316",17302,59.4,"소형"
"3317",17303,74.5191,"중형"
"3318",17304,84.9968,"중형"
"3319",17305,39.69,"초소형"
"3320",17306,39.69,"초소형"
"3321",17307,99.6514,"대형"
"3322",17308,84.9228,"중형"
"3323",17309,84.9228,"중형"
"3324",17310,104.9044,"대형"
"3325",17311,84.9228,"중형"
"3326",17312,84.6641,"중형"
"3327",17313,84.6641,"중형"
"3328",17314,84.6641,"중형"
"3329",17315,84.9228,"중형"
"3330",17316,84.9757,"중형"
"3331",17317,59.9013,"소형"
"3332",17318,84.986,"중형"
"3333",17319,107.698,"대형"
"3334",17320,29.8957,"초소형"
"3335",17321,26.07,"초소형"
"3336",17322,59.98,"소형"
"3337",17323,59.8808,"소형"
"3338",17324,75.9,"중형"
"3339",17325,41.328,"소형"
"3340",17326,84.99,"중형"
"3341",17327,84.8,"중형"
"3342",17328,59.99,"소형"
"3343",17329,59.99,"소형"
"3344",17330,59.99,"소형"
"3345",17331,118.198,"대형"
"3346",17332,84.6641,"중형"
"3347",17333,74.98,"중형"
"3348",17334,84.93,"중형"
"3349",17335,59.9159,"소형"
"3350",17336,96.1416,"대형"
"3351",17337,96.1416,"대형"
"3352",17338,74.77,"중형"
"3353",17339,84.9645,"중형"
"3354",17340,59.9602,"소형"
"3355",17341,84.68,"중형"
"3356",17342,84.757,"중형"
"3357",17343,110.59,"대형"
"3358",17344,31.758,"초소형"
"3359",17345,46.68,"소형"
"3360",17346,59.99,"소형"
"3361",17347,59.99,"소형"
"3362",17348,49.29,"소형"
"3363",17349,84.976,"중형"
"3364",17350,84.6641,"중형"
"3365",17351,84.6641,"중형"
"3366",17352,74.98,"중형"
"3367",17353,84.99,"중형"
"3368",17354,59.95,"소형"
"3369",17355,73.9816,"중형"
"3370",17356,100.3699,"대형"
"3371",17357,84.9491,"중형"
"3372",17358,84.986,"중형"
"3373",17359,79.5988,"중형"
"3374",17360,43.008,"소형"
"3375",17361,84.8768,"중형"
"3376",17362,23.4973,"초소형"
"3377",17363,59.8817,"소형"
"3378",17364,75.5531,"중형"
"3379",17365,59.8817,"소형"
"3380",17366,59.8817,"소형"
"3381",17367,59.8817,"소형"
"3382",17368,50.3413,"소형"
"3383",17369,99.975,"대형"
"3384",17370,84.916,"중형"
"3385",17371,59.9562,"소형"
"3386",17372,59.9331,"소형"
"3387",17373,98.1866,"대형"
"3388",17374,84.9645,"중형"
"3389",17375,75.9,"중형"
"3390",17376,84.914,"중형"
"3391",17377,84.9968,"중형"
"3392",17378,84.9899,"중형"
"3393",17379,19.3525,"초소형"
"3394",17380,84.99,"중형"
"3395",17381,39.69,"초소형"
"3396",17382,39.69,"초소형"
"3397",17383,39.3,"초소형"
"3398",17384,125.7081,"대형"
"3399",17385,125.7081,"대형"
"3400",17386,39.97,"초소형"
"3401",17387,59.99,"소형"
"3402",17388,59.99,"소형"
"3403",17389,49.29,"소형"
"3404",17390,49.29,"소형"
"3405",17391,61.9,"중형"
"3406",17392,84.6641,"중형"
"3407",17393,84.6641,"중형"
"3408",17394,84.8058,"중형"
"3409",17395,59.999,"소형"
"3410",17396,84.99,"중형"
"3411",17397,84.95,"중형"
"3412",17398,74.98,"중형"
"3413",17399,59.83,"소형"
"3414",17400,84.7,"중형"
"3415",17401,114.16,"대형"
"3416",17402,59.1,"소형"
"3417",17403,59.9964,"소형"
"3418",17404,59.9964,"소형"
"3419",17405,107.698,"대형"
"3420",17406,98.227,"대형"
"3421",17407,103.2294,"대형"
"3422",17408,99.6514,"대형"
"3423",17409,125.542,"대형"
"3424",17410,125.542,"대형"
"3425",17411,104.9044,"대형"
"3426",17412,126.6976,"대형"
"3427",17413,84.976,"중형"
"3428",17414,72.81,"중형"
"3429",17415,104.9044,"대형"
"3430",17416,134.45,"대형"
"3431",17417,84.95,"중형"
"3432",17418,84.991,"중형"
"3433",17419,59.9159,"소형"
"3434",17420,107.1454,"대형"
"3435",17421,107.698,"대형"
"3436",17422,107.698,"대형"
"3437",17423,84.9576,"중형"
"3438",17424,84.975,"중형"
"3439",17425,59.978,"소형"
"3440",17426,84.9783,"중형"
"3441",17427,84.89,"중형"
"3442",17428,84.9895,"중형"
"3443",17429,59.4544,"소형"
"3444",17430,84.9968,"중형"
"3445",17431,84.9899,"중형"
"3446",17432,21.2595,"초소형"
"3447",17433,17.834,"초소형"
"3448",17434,17.834,"초소형"
"3449",17435,49.29,"소형"
"3450",17436,84.974,"중형"
"3451",17437,84.9911,"중형"
"3452",17438,49.49,"소형"
"3453",17439,59.9013,"소형"
"3454",17440,84.9891,"중형"
"3455",17441,84.8892,"중형"
"3456",17442,59.9602,"소형"
"3457",17443,84.7067,"중형"
"3458",17444,121.6838,"대형"
"3459",17445,128.9491,"대형"
"3460",17446,84.815,"중형"
"3461",17447,59.9159,"소형"
"3462",17448,59.9853,"소형"
"3463",17449,43.008,"소형"
"3464",17450,59.8676,"소형"
"3465",17451,24.4951,"초소형"
"3466",17452,25.045,"초소형"
"3467",17453,59.9843,"소형"
"3468",17454,98.047,"대형"
"3469",17455,109.5334,"대형"
"3470",17456,59.9562,"소형"
"3471",17457,109.9693,"대형"
"3472",17458,109.9693,"대형"
"3473",17459,59.9602,"소형"
"3474",17460,97.994,"대형"
"3475",17461,59.5,"소형"
"3476",17462,84.914,"중형"
"3477",17463,96.1416,"대형"
"3478",17464,74.519,"중형"
"3479",17465,84.9899,"중형"
"3480",17466,84.73,"중형"
"3481",17467,49.277,"소형"
"3482",17468,83.256,"중형"
"3483",17469,39.3,"초소형"
"3484",17470,47.01,"소형"
"3485",17471,39.69,"초소형"
"3486",17472,39.3,"초소형"
"3487",17473,39.3,"초소형"
"3488",17474,39.3,"초소형"
"3489",17475,58.35,"소형"
"3490",17476,84.6641,"중형"
"3491",17477,84.6641,"중형"
"3492",17478,131.5834,"대형"
"3493",17479,84.9757,"중형"
"3494",17480,59.8652,"소형"
"3495",17481,84.98,"중형"
"3496",17482,27.1331,"초소형"
"3497",17483,101.7203,"대형"
"3498",17484,84.757,"중형"
"3499",17485,80.8021,"중형"
"3500",17486,84.9875,"중형"
"3501",17487,59.5,"소형"
"3502",17488,84.9816,"중형"
"3503",17489,28.2616,"초소형"
"3504",17490,39.3,"초소형"
"3505",17491,125.7081,"대형"
"3506",17492,99.6514,"대형"
"3507",17493,84.6641,"중형"
"3508",17494,84.6641,"중형"
"3509",17495,59.9383,"소형"
"3510",17496,84.815,"중형"
"3511",17497,84.9941,"중형"
"3512",17498,84.696,"중형"
"3513",17499,84.814,"중형"
"3514",17500,119.77,"대형"
"3515",17501,84.8668,"중형"
"3516",17502,84.8788,"중형"
"3517",17503,84.967,"중형"
"3518",17504,59.9013,"소형"
"3519",17505,74.77,"중형"
"3520",17506,59.9843,"소형"
"3521",17507,101.7203,"대형"
"3522",17508,98.7065,"대형"
"3523",17509,84.815,"중형"
"3524",17510,84.9895,"중형"
"3525",17511,98.1866,"대형"
"3526",17512,97.994,"대형"
"3527",17513,75.9,"중형"
"3528",17514,71.484,"중형"
"3529",17515,96.1416,"대형"
"3530",17516,79.626,"중형"
"3531",17517,47.01,"소형"
"3532",17518,46.68,"소형"
"3533",17519,144.2557,"대형"
"3534",17520,84.6641,"중형"
"3535",17521,84.6641,"중형"
"3536",17522,84.6641,"중형"
"3537",17523,84.9228,"중형"
"3538",17524,59.999,"소형"
"3539",17525,74.98,"중형"
"3540",17526,102.96,"대형"
"3541",17527,59.83,"소형"
"3542",17528,59.9159,"소형"
"3543",17529,59.937,"소형"
"3544",17530,84.6583,"중형"
"3545",17531,59.9013,"소형"
"3546",17532,84.6583,"중형"
"3547",17533,59.9942,"소형"
"3548",17534,74.77,"중형"
"3549",17535,84.98,"중형"
"3550",17536,59.965,"소형"
"3551",17537,59.965,"소형"
"3552",17538,21.59,"초소형"
"3553",17539,101.7203,"대형"
"3554",17540,113.9836,"대형"
"3555",17541,84.9576,"중형"
"3556",17542,59.9843,"소형"
"3557",17543,108.9856,"대형"
"3558",17544,59.978,"소형"
"3559",17545,59.8817,"소형"
"3560",17546,99.992,"대형"
"3561",17547,84.928,"중형"
"3562",17548,59.9853,"소형"
"3563",17549,98.047,"대형"
"3564",17550,98.047,"대형"
"3565",17551,59.9973,"소형"
"3566",17552,84.815,"중형"
"3567",17553,111.9846,"대형"
"3568",17554,59.9331,"소형"
"3569",17555,59.9331,"소형"
"3570",17556,84.9645,"중형"
"3571",17557,59.9539,"소형"
"3572",17558,84.9989,"중형"
